Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:469001


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
469001;1;01/11/2021;1;"90,6";"349,0";12;20;1;1;1;;0;"3,6";"8,1";"0,01";"0,0";"4,0";"0,0";"5,7";"38,6";"0,0";"36,7";"0,1";"90,6";"5,4";"0,0";"2,0";"0,0";"18,4";"27,2";"0,0";"1,4";"0,1";"42,4";"0,0";"4,0";"4,1";"0,0";"0,0";"39,5";"0,0";"17,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/10/2021;1;"39,5";"243,3";26;19;1;1;1;;0;"9,0";"0,0";"14,9";"0,0";"10,2";"0,5";"12,6";"0,1";"0,0";"0,0";"0,0";"34,2";"7,4";"0,0";"0,4";"0,0";"33,5";"29,4";"0,5";"9,8";"12,9";"0,1";"0,0";"0,0";"0,0";"39,5";"0,0";"2,3";"0,0";"5,3";"20,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/07/2021;1;"20,7";"79,5";19;11;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"19,9";"0,0";"4,3";"0,0";"4,5";"1,6";"0,0";"0,0";"2,5";"0,0";"0,0";"10,6";"14,7";"20,7";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,2";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/06/2021;1;"44,9";"180,6";17;21;1;1;1;;0;"0,0";"0,0";"2,5";"3,1";"0,0";"0,0";"19,2";"5,2";"0,0";"2,1";"2,3";"3,2";"0,1";"0,0";"0,0";"3,7";"44,9";"14,5";"1,7";"6,3";"8,4";"6,4";"0,1";"6,4";"0,0";"4,6";"2,6";"0,0";"43,2";"0,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/05/2021;1;"90,6";"323,4";31;20;1;1;1;;0;"52,4";"7,0";"0,0";"12,2";"1,0";"48,2";"8,7";"27,4";"8,0";"1,0";"0,0";"1,7";"1,5";"2,0";"22,2";"10,8";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,2";"9,2";"3,3";"0,0";"0,0";"0,0";"0,0";"2,0";"90,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/04/2021;1;"79,1";"372,7";2;21;3;3;3;;0;"0,0";"79,1";"2,2";"11,2";"1,6";"0,8";"0,0";"5,0";"0,0";"6,6";"26,6";"0,0";"0,0";"3,2";"0,5";"0,0";"26,4";"46,4";"46,4";"2,6";"5,9";"0,0";"0,3";"0,0";"0,0";"19,8";"3,4";"29,4";"45,7";"9,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/03/2021;1;"151,4";"472,7";9;20;1;1;1;;0;"31,2";"21,4";"51,2";"0,0";"15,1";"0,8";"9,4";"35,2";"151,4";"1,5";"0,0";"1,0";"0,0";"0,0";"2,3";"0,0";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"6,3";"1,4";"19,4";"12,9";"0,1";"0,0";"58,6";"43,5";"9,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/02/2021;1;"43,2";"200,5";10;19;3;3;3;;0;"27,2";"2,3";"7,2";"7,2";"35,1";"7,2";"0,0";"0,0";"0,0";"43,2";"0,0";"1,0";"4,6";"6,2";"0,0";"0,0";"2,9";"1,3";"1,0";"4,2";"0,0";"8,7";"0,0";"0,0";"0,2";"8,7";"27,4";"4,9";;;;1;1;3;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
469001;1;01/01/2021;1;"116,6";"664,9";19;28;1;1;1;;0;"0,0";"18,0";"7,2";"0,0";"40,4";"41,1";"47,4";"6,9";"1,9";"1,5";"1,5";"0,6";"73,2";"1,1";"23,9";"30,7";"17,2";"21,7";"116,6";"67,2";"2,5";"1,5";"28,0";"28,6";"0,1";"0,0";"11,0";"41,1";"24,3";"2,9";"6,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/12/2020;1;"56,8";"225,7";18;20;1;1;1;;0;"6,5";"6,2";"2,2";"33,7";"21,9";"5,5";"0,0";"0,3";"0,0";"0,0";"31,9";"1,0";"0,0";"12,0";"3,8";"22,3";"0,2";"56,8";"3,0";"0,0";"0,0";"5,1";"0,2";"0,0";"0,0";"3,6";"0,0";"9,3";"0,2";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/11/2020;1;"57,9";"217,8";28;16;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,4";"0,0";"0,5";"54,8";"0,0";"0,0";"4,5";"0,0";"6,0";"6,4";"8,8";"17,4";"0,0";"0,0";"2,4";"3,8";"15,1";"0,4";"13,9";"0,0";"57,9";"0,3";"25,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/10/2020;1;"23,0";"92,3";22;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"10,8";"0,0";"0,0";"0,0";"1,5";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"22,1";"11,7";"0,0";"0,0";"0,0";"23,0";"0,0";"0,0";"0,0";"0,0";"0,7";"0,0";"0,1";"22,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/09/2020;1;"47,4";"187,5";30;10;1;1;1;;0;"0,0";"0,0";"31,5";"0,0";"19,1";"17,4";"0,0";"12,5";"0,0";"0,0";"0,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,6";"0,0";"0,0";"37,9";"0,0";"0,0";"0,0";"0,7";"0,0";"0,0";"20,0";"47,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/08/2020;1;"51,9";"137,0";18;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,0";"0,0";"28,2";"0,0";"0,0";"0,0";"0,5";"9,1";"0,0";"0,0";"51,9";"0,0";"0,0";"2,3";"32,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/07/2020;1;"19,2";"72,2";23;11;1;1;1;;0;"11,1";"0,0";"0,0";"0,0";"0,0";"5,2";"0,0";"0,0";"0,0";"1,2";"0,0";"0,0";"0,0";"7,2";"0,1";"0,0";"0,0";"9,6";"0,0";"11,1";"0,2";"0,0";"19,2";"0,0";"6,2";"0,0";"0,0";"0,0";"1,1";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/06/2020;1;"38,2";"202,6";26;20;1;1;1;;0;"8,1";"0,0";"0,0";"25,1";"3,4";"0,1";"3,8";"8,5";"18,3";"0,0";"0,0";"11,6";"0,4";"0,0";"5,0";"9,0";"0,0";"0,0";"12,6";"7,0";"2,0";"7,0";"0,0";"0,0";"0,0";"38,2";"0,9";"28,2";"0,8";"12,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/05/2020;1;;"552,1";;;0;1;0;;0;;;"248,3";"0,0";"75,0";"0,0";"5,6";"5,4";"0,0";"0,0";"0,1";"4,8";"0,0";"1,2";"0,0";"21,3";"9,0";"0,0";"12,7";"68,7";"0,0";"14,1";"0,0";"75,1";"1,5";"0,0";"0,0";"0,0";"0,0";"8,2";"1,1";0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/04/2020;1;"103,3";"458,8";26;16;1;1;1;;0;"15,5";"1,0";"0,0";"24,5";"44,0";"8,1";"31,1";"16,1";"53,1";"4,5";"37,0";"0,0";"0,0";"0,0";"12,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"79,7";"0,7";"0,0";"103,3";"0,0";"0,0";"5,8";"21,7";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/03/2020;1;"31,5";"183,2";14;16;1;1;1;;0;"0,0";"0,0";"0,0";"1,5";"0,0";"0,1";"18,5";"4,5";"0,0";"22,5";"6,2";"0,0";"2,3";"31,5";"4,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"1,4";"0,0";"2,6";"0,0";"1,5";"18,5";"20,3";"15,9";"31,5";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/02/2020;1;"114,1";"338,5";27;18;1;1;1;;0;"45,5";"58,5";"0,0";"0,0";"0,0";"10,2";"2,7";"0,6";"0,0";"64,5";"0,4";"4,2";"5,6";"0,0";"9,9";"7,5";"0,4";"4,9";"0,9";"0,2";"0,0";"0,0";"0,0";"0,0";"0,0";"8,3";"114,1";"0,0";"0,1";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
469001;1;01/01/2020;1;"43,1";"296,1";1;11;3;3;3;;0;"43,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,1";"1,5";"41,1";"0,0";"7,5";"0,0";"29,9";"0,0";"0,0";"30,0";"25,2";"0,0";"40,9";"0,0";"27,8";"42,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/12/2019;1;"81,6";"533,8";23;15;1;1;1;;0;"0,0";"49,2";"0,0";"0,0";"12,9";"6,1";"13,5";"0,0";"0,0";"0,0";"47,9";"0,0";"0,0";"0,0";"80,4";"0,0";"0,1";"0,0";"31,8";"20,2";"0,0";"1,9";"81,6";"42,1";"0,0";"19,0";"0,0";"57,0";"70,1";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/11/2019;1;"82,3";"385,1";15;22;1;1;1;;0;"73,1";"18,0";"0,9";"4,0";"12,8";"15,8";"16,0";"11,4";"0,9";"51,4";"1,8";"5,0";"0,0";"0,9";"82,3";"18,9";"0,0";"0,0";"0,0";"11,4";"0,0";"1,9";"5,5";"19,2";"0,0";"0,0";"9,9";"14,4";"9,6";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/10/2019;1;"37,5";"184,5";26;;1;1;0;;0;"0,3";"0,0";"0,0";"13,6";"0,0";"0,0";"0,0";"0,0";"0,0";"10,7";"0,0";"6,2";"0,0";"0,0";"15,1";"0,0";"0,0";"3,6";"8,8";"2,7";"0,1";"3,5";"0,0";"10,8";"0,0";"37,5";"30,6";"0,0";"11,9";;"29,1";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4
469001;1;01/09/2019;1;"28,3";"110,3";5;12;1;1;1;;0;"0,0";"9,3";"0,0";"0,0";"28,3";"0,0";"0,0";"0,0";"0,0";"0,0";"9,2";"0,0";"0,0";"7,4";"0,2";"0,0";"0,0";"1,7";"0,0";"0,0";"0,0";"16,0";"7,8";"0,7";"22,7";"1,0";"0,0";"0,0";"0,0";"6,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/08/2019;1;;;;;0;0;0;;0;"0,0";"0,0";"0,0";"2,1";"0,0";"0,0";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"10,8";"0,0";"0,0";"0,0";"1,5";"0,0";"2,9";"0,0";"8,2";"9,8";"17,3";"0,0";"42,3";"0,0";"0,0";"0,0";"26,4";"0,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/07/2019;1;"37,7";"245,3";1;20;2;2;2;;0;"37,7";"0,3";"0,0";"0,0";"0,0";"14,3";"32,6";"0,1";"0,0";"0,1";"0,1";"0,0";"7,0";"36,2";"0,1";"3,7";"1,3";"21,7";"22,6";"22,6";"22,5";"0,0";"20,6";"0,0";"0,3";"0,1";"1,4";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2
469001;1;01/06/2019;1;"57,7";"304,9";12;23;2;2;2;;0;"4,9";"0,6";"0,1";"6,4";"0,0";"0,0";"13,6";"55,3";"30,3";"0,0";"8,7";"57,7";"4,6";"1,6";"2,2";"24,6";"0,0";"0,0";"1,3";"1,6";"23,6";"9,1";"1,3";"7,4";"0,0";"0,0";"3,6";"4,4";"8,6";"33,4";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;0
469001;1;01/05/2019;1;"43,7";"244,8";6;20;1;1;1;;0;"7,0";"4,0";"0,0";"7,8";"0,0";"43,7";"0,0";"1,1";"0,9";"20,4";"18,5";"2,3";"10,0";"0,0";"0,0";"0,3";"0,0";"0,0";"0,0";"23,6";"38,6";"1,8";"0,0";"0,1";"4,7";"28,4";"0,0";"8,3";"15,0";"8,3";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/04/2019;1;"70,0";"250,8";14;25;1;1;1;;0;"1,2";"3,0";"0,1";"0,0";"0,9";"0,1";"41,2";"0,5";"3,2";"0,0";"0,3";"0,6";"0,0";"70,0";"0,0";"1,3";"0,0";"15,4";"2,5";"9,9";"29,5";"4,2";"18,2";"4,0";"15,5";"8,2";"0,3";"12,3";"8,2";"0,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/03/2019;1;"64,5";"351,3";28;23;1;1;1;;0;"31,7";"13,6";"0,0";"6,6";"0,9";"0,0";"51,2";"0,0";"0,0";"7,2";"1,7";"0,0";"14,6";"0,4";"0,0";"63,2";"2,8";"17,7";"11,0";"47,2";"0,0";"1,4";"7,3";"1,4";"1,1";"0,1";"2,6";"64,5";"1,4";"0,0";"1,7";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/02/2019;1;"67,6";"242,0";9;21;1;1;1;;0;"4,7";"8,6";"0,3";"9,9";"0,0";"17,0";"5,2";"0,3";"67,6";"32,5";"9,6";"9,9";"15,0";"0,4";"0,2";"0,0";"0,0";"3,2";"0,0";"0,0";"0,0";"5,9";"8,7";"8,4";"0,0";"13,8";"17,4";"3,4";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
469001;1;01/01/2019;1;"54,1";"443,7";5;21;1;1;1;;0;"0,0";"0,0";"2,4";"35,8";"54,1";"4,7";"0,0";"39,9";"0,0";"0,0";"0,0";"0,0";"19,9";"0,0";"0,0";"17,5";"47,6";"14,4";"16,2";"3,7";"37,0";"32,1";"30,0";"19,3";"2,9";"0,6";"0,1";"21,4";"38,7";"5,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/12/2018;1;"56,9";"459,3";20;26;1;1;1;;0;"38,5";"0,0";"0,0";"29,4";"1,0";"0,3";"1,7";"0,7";"7,7";"29,9";"0,5";"2,5";"40,3";"0,0";"18,1";"6,2";"2,4";"50,9";"26,4";"56,9";"16,3";"24,4";"2,4";"10,4";"0,0";"51,2";"4,1";"4,2";"28,3";"4,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/11/2018;1;"72,7";"328,4";27;19;1;1;1;;0;"22,6";"21,5";"0,0";"3,3";"20,3";"0,0";"0,0";"2,2";"0,3";"15,1";"0,0";"3,6";"26,1";"37,6";"0,0";"0,0";"0,0";"0,0";"5,5";"23,6";"0,0";"23,6";"7,5";"34,6";"2,2";"2,3";"72,7";"3,8";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/10/2018;1;"68,4";"396,3";2;14;1;1;1;;0;"0,0";"68,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,8";"3,8";"30,6";"14,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"43,1";"0,0";"53,6";"23,2";"17,4";"26,2";"27,4";"0,0";"25,1";"27,7";"17,6";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/09/2018;1;"31,2";"112,2";15;8;1;1;1;;0;"0,0";"0,0";"5,9";"4,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"23,7";"0,0";"0,0";"3,2";"31,2";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,9";"23,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/08/2018;1;"23,3";"74,4";10;11;1;1;1;;0;"4,0";"0,1";"0,0";"0,0";"9,3";"0,0";"8,4";"0,0";"0,0";"23,3";"0,0";"0,0";"0,0";"0,3";"0,0";"17,1";"2,9";"0,0";"3,0";"0,0";"0,0";"5,5";"0,0";"0,0";"0,0";"0,0";"0,5";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/07/2018;1;"22,4";"88,2";30;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,0";"0,6";"0,0";"9,0";"13,8";"0,0";"0,0";"0,0";"0,0";"0,0";"5,5";"0,0";"22,4";"2,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/06/2018;1;"45,1";"161,0";30;17;1;1;1;;0;"0,1";"4,1";"22,6";"17,9";"0,5";"0,1";"0,0";"0,0";"0,0";"0,3";"19,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,5";"13,4";"4,7";"5,2";"0,3";"21,7";"1,6";"1,0";"45,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/05/2018;1;"60,3";"267,7";8;26;1;1;1;;0;"0,0";"0,3";"11,3";"0,1";"1,2";"13,3";"19,8";"60,3";"7,2";"0,9";"0,0";"0,6";"14,2";"0,3";"6,5";"0,0";"53,3";"0,0";"5,3";"3,6";"2,3";"0,2";"5,3";"13,3";"2,1";"2,3";"9,3";"1,0";"33,5";"0,0";"0,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/04/2018;1;"51,1";"236,2";22;23;1;1;1;;0;"31,6";"0,0";"3,6";"4,7";"0,2";"0,0";"7,6";"1,7";"1,6";"0,0";"0,0";"22,9";"0,0";"9,6";"9,8";"7,6";"6,9";"4,2";"4,1";"0,3";"13,3";"51,1";"0,0";"4,6";"7,3";"29,2";"0,0";"3,2";"7,6";"3,5";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/03/2018;1;"58,2";"281,0";18;18;1;1;1;;0;"0,0";"37,9";"0,0";"0,0";"0,0";"0,0";"0,0";"29,1";"4,2";"39,1";"9,7";"0,0";"3,8";"1,7";"3,3";"0,0";"0,0";"58,2";"0,0";"0,0";"8,5";"9,6";"9,5";"5,6";"0,0";"15,8";"4,1";"0,0";"32,5";"3,2";"5,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/02/2018;1;"76,5";"389,1";27;23;1;1;1;;0;"27,0";"7,0";"6,0";"0,0";"46,0";"15,5";"26,5";"0,4";"1,1";"0,0";"0,0";"47,0";"8,0";"41,7";"15,2";"14,0";"2,1";"9,2";"0,9";"0,7";"0,0";"2,3";"15,5";"2,3";"7,5";"16,7";"76,5";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
469001;1;01/01/2018;1;"126,6";"317,2";16;20;1;1;1;;0;"0,0";"27,0";"0,0";"0,0";"0,0";"0,0";"6,4";"3,0";"0,0";"2,8";"4,5";"2,2";"0,0";"4,4";"16,7";"126,6";"7,6";"0,6";"0,5";"19,3";"0,0";"1,5";"27,3";"1,2";"16,2";"1,6";"46,3";"0,0";"0,0";"0,0";"1,5";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/12/2017;1;"70,8";"151,8";16;14;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"1,8";"2,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"70,8";"0,2";"3,4";"0,0";"26,5";"3,8";"3,6";"2,3";"0,0";"1,9";"6,2";"14,3";"2,8";"11,4";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/11/2017;1;"79,6";"305,9";10;12;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"19,1";"0,0";"0,0";"0,0";"79,6";"26,9";"0,0";"31,7";"1,7";"0,0";"0,0";"76,3";"3,7";"0,0";"9,1";"0,0";"0,0";"0,0";"0,8";"0,0";"0,0";"1,7";"38,4";"16,9";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/10/2017;1;"69,1";"229,4";1;16;1;1;1;;0;"69,1";"0,2";"0,0";"15,2";"0,1";"16,0";"0,0";"0,1";"0,0";"0,0";"0,0";"38,8";"3,6";"0,0";"0,1";"0,0";"0,0";"22,5";"0,0";"16,5";"1,0";"39,5";"0,0";"0,0";"0,0";"0,0";"1,3";"0,0";"4,1";"0,0";"1,3";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/09/2017;1;"53,1";"283,6";16;17;1;1;1;;0;"1,9";"0,0";"8,5";"0,0";"42,1";"0,0";"0,0";"3,3";"0,5";"0,0";"5,0";"1,4";"23,1";"0,0";"10,7";"53,1";"12,9";"0,0";"0,0";"0,0";"0,0";"0,0";"0,7";"31,9";"12,0";"0,1";"0,0";"0,0";"44,3";"32,1";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
469001;1;01/08/2017;1;"32,8";"124,9";21;13;1;1;1;;0;"0,0";"0,0";"0,0";"3,1";"0,0";"0,0";"0,0";"7,5";"0,7";"0,0";"0,0";"0,0";"0,0";"0,0";"28,9";"1,2";"1,2";"0,0";"0,0";"0,0";"32,8";"4,2";"0,0";"6,7";"0,0";"26,9";"2,9";"0,0";"0,7";"8,1";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/07/2017;1;"22,2";"46,7";26;5;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,9";"0,0";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,8";"22,2";"0,0";"0,0";"0,0";"4,8";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
469001;1;01/06/2017;1;"54,1";"138,6";1;12;1;1;1;;0;"54,1";"0,5";"6,0";"0,0";"0,0";"1,0";"44,0";"0,0";"0,0";"13,1";"3,6";"0,0";"1,5";"0,0";"5,1";"0,0";"0,0";"0,0";"0,0";"2,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,8";"0,0";"3,9";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
